リンク,漢字,仮名
http://www.wikidata.org/entity/Q170924,利子,りし
http://www.wikidata.org/entity/Q177239,極限,きょくげん
http://www.wikidata.org/entity/Q178436,便秘,べんぴ
http://www.wikidata.org/entity/Q179226,馬術,ばじゅつ
http://www.wikidata.org/entity/Q179976,再帰,さいき
http://www.wikidata.org/entity/Q180007,失神,しっしん
http://www.wikidata.org/entity/Q186446,念力,ねんりき
http://www.wikidata.org/entity/Q190507,希望,きぼう
http://www.wikidata.org/entity/Q192852,野党,やとう
http://www.wikidata.org/entity/Q192962,球電,たまでん
http://www.wikidata.org/entity/Q203601,気胸,ききょう
http://www.wikidata.org/entity/Q205706,大公,たいこう
http://www.wikidata.org/entity/Q212989,水着,みずぎ
http://www.wikidata.org/entity/Q213381,世代,せだい
http://www.wikidata.org/entity/Q222227,空海,くうかい
http://www.wikidata.org/entity/Q224959,明治,めいじ
http://www.wikidata.org/entity/Q235356,馬車,ばしゃ
http://www.wikidata.org/entity/Q238344,法家,ほうか
http://www.wikidata.org/entity/Q242690,経済,けいざい
http://www.wikidata.org/entity/Q249614,代表,だいひょう
http://www.wikidata.org/entity/Q264164,再帰,さいき
http://www.wikidata.org/entity/Q316343,世親,せしん
http://www.wikidata.org/entity/Q317167,火球,かきゅう
http://www.wikidata.org/entity/Q339836,点心,てんしん
http://www.wikidata.org/entity/Q364837,立山,たてやま
http://www.wikidata.org/entity/Q372733,水色,みずいろ
http://www.wikidata.org/entity/Q374814,資格,しかく
http://www.wikidata.org/entity/Q420477,進士,しんじ
http://www.wikidata.org/entity/Q435922,市制,しせい
http://www.wikidata.org/entity/Q446213,血液,けつえき
http://www.wikidata.org/entity/Q473472,母島,ははしま
http://www.wikidata.org/entity/Q474200,造船,ぞうせん
http://www.wikidata.org/entity/Q482980,作家,さっか
http://www.wikidata.org/entity/Q555027,音楽,おんがく
http://www.wikidata.org/entity/Q555066,視力,しりょく
http://www.wikidata.org/entity/Q587180,四球,しきゅう
http://www.wikidata.org/entity/Q599881,源氏,げんじ
http://www.wikidata.org/entity/Q608415,首里,しゅり
http://www.wikidata.org/entity/Q655311,温泉,おんせん
http://www.wikidata.org/entity/Q685884,声楽,せいがく
http://www.wikidata.org/entity/Q689643,初島,はつしま
http://www.wikidata.org/entity/Q697641,花札,はなふだ
http://www.wikidata.org/entity/Q709637,宝島,たからしま
http://www.wikidata.org/entity/Q735160,生薬,しょうやく
http://www.wikidata.org/entity/Q740246,京都,きょうと
http://www.wikidata.org/entity/Q746052,銀座,ぎんざ
http://www.wikidata.org/entity/Q746583,歴史,れきし
http://www.wikidata.org/entity/Q747890,自由,じゆう
http://www.wikidata.org/entity/Q752285,法律,ほうりつ
http://www.wikidata.org/entity/Q752394,飛鳥,あすか
http://www.wikidata.org/entity/Q757830,運命,うんめい
http://www.wikidata.org/entity/Q795906,関東,かんとう
http://www.wikidata.org/entity/Q806359,連隊,れんたい
http://www.wikidata.org/entity/Q817393,黒人,こくじん
http://www.wikidata.org/entity/Q823502,光市,ひかりし
http://www.wikidata.org/entity/Q826777,軍服,ぐんぷく
http://www.wikidata.org/entity/Q839253,大将,たいしょう
http://www.wikidata.org/entity/Q842732,官報,かんぽう
http://www.wikidata.org/entity/Q845945,神社,じんじゃ
http://www.wikidata.org/entity/Q846671,世代,せだい
http://www.wikidata.org/entity/Q849302,浴衣,ゆかた
http://www.wikidata.org/entity/Q849778,部首,ぶしゅ
http://www.wikidata.org/entity/Q852569,回遊,かいゆう
http://www.wikidata.org/entity/Q862211,水引,みずひき
http://www.wikidata.org/entity/Q873478,演歌,えんか
http://www.wikidata.org/entity/Q875920,東宝,とうほう
http://www.wikidata.org/entity/Q918210,昭和,しょうわ
http://www.wikidata.org/entity/Q919524,南座,みなみざ
http://www.wikidata.org/entity/Q959606,複利,ふくり
http://www.wikidata.org/entity/Q965600,遊人,あそびにん
http://www.wikidata.org/entity/Q970337,四季,しき
http://www.wikidata.org/entity/Q971928,最中,さいちゅう
http://www.wikidata.org/entity/Q1000809,仏像,ぶつぞう
http://www.wikidata.org/entity/Q1001059,令状,れいじょう
http://www.wikidata.org/entity/Q1009333,税関,ぜいかん
http://www.wikidata.org/entity/Q1037119,能楽,のうがく
http://www.wikidata.org/entity/Q1041083,母衣,ほろ
http://www.wikidata.org/entity/Q1046648,銭湯,せんとう
http://www.wikidata.org/entity/Q1048478,春画,しゅんが
http://www.wikidata.org/entity/Q1054021,卒業,そつぎょう
http://www.wikidata.org/entity/Q1069473,化学,かがく
http://www.wikidata.org/entity/Q1069973,英布,えいぬの
http://www.wikidata.org/entity/Q1073515,軍歌,ぐんか
http://www.wikidata.org/entity/Q1075456,数字,すうじ
http://www.wikidata.org/entity/Q1107129,総社,そうじゃ
http://www.wikidata.org/entity/Q1111292,関西,かんさい
http://www.wikidata.org/entity/Q1142227,運賃,うんちん
http://www.wikidata.org/entity/Q1144084,電柱,でんちゅう
http://www.wikidata.org/entity/Q1147432,天子,てんし
http://www.wikidata.org/entity/Q1148403,神楽,かぐら
http://www.wikidata.org/entity/Q1156452,三界,さんがい
http://www.wikidata.org/entity/Q1165188,単位,たんい
http://www.wikidata.org/entity/Q1178412,黒潮,くろしお
http://www.wikidata.org/entity/Q1190383,宝島,たからしま
http://www.wikidata.org/entity/Q1190985,十干,じっかん
http://www.wikidata.org/entity/Q1191018,立冬,りっとう
http://www.wikidata.org/entity/Q1193602,平和,へいわ
http://www.wikidata.org/entity/Q1196276,公家,くげ
http://www.wikidata.org/entity/Q1202754,栄町,さかえまち
http://www.wikidata.org/entity/Q1209783,宿場,しゅくば
http://www.wikidata.org/entity/Q1247839,少年,しょうねん
http://www.wikidata.org/entity/Q1249620,笑点,しょうてん
http://www.wikidata.org/entity/Q1269205,米粉,べいふん
http://www.wikidata.org/entity/Q1327119,文政,ぶんせい
http://www.wikidata.org/entity/Q1348260,神楽,かぐら
http://www.wikidata.org/entity/Q1377111,土器,どき
http://www.wikidata.org/entity/Q1421263,雨水,あまみず
http://www.wikidata.org/entity/Q1454274,自由,じゆう
http://www.wikidata.org/entity/Q1495335,月山,がっさん
http://www.wikidata.org/entity/Q1521337,観察,かんさつ
http://www.wikidata.org/entity/Q1571591,暗殺,あんさつ
http://www.wikidata.org/entity/Q1577970,海人,あま
http://www.wikidata.org/entity/Q1617216,暗器,あんうつわ
http://www.wikidata.org/entity/Q1618037,林光,りんこう
http://www.wikidata.org/entity/Q1620919,準州,じゅんしゅう
http://www.wikidata.org/entity/Q1735738,和算,わさん
http://www.wikidata.org/entity/Q1799237,大学,だいがく
http://www.wikidata.org/entity/Q1849828,村正,むらまさ
http://www.wikidata.org/entity/Q1986796,司教,しきょう
http://www.wikidata.org/entity/Q2000344,戦術,せんじゅつ
http://www.wikidata.org/entity/Q2017260,置屋,おきや
http://www.wikidata.org/entity/Q2036212,東風,ひがしかぜ
http://www.wikidata.org/entity/Q2085851,学校,がっこう
http://www.wikidata.org/entity/Q2197000,呼出,よびだし
http://www.wikidata.org/entity/Q2235195,神楽,かぐら
http://www.wikidata.org/entity/Q2287182,死神,しにがみ
http://www.wikidata.org/entity/Q2334076,首相,しゅしょう
http://www.wikidata.org/entity/Q2354342,細雪,ささめゆき
http://www.wikidata.org/entity/Q2523434,四季,しき
http://www.wikidata.org/entity/Q2602488,飲茶,やむちゃ
http://www.wikidata.org/entity/Q2639098,白山,はくさん
http://www.wikidata.org/entity/Q2657982,紙垂,かみしで
http://www.wikidata.org/entity/Q2667233,門松,かどまつ
http://www.wikidata.org/entity/Q2728730,感謝,かんしゃ
http://www.wikidata.org/entity/Q2896261,平泉,ひらいずみ
http://www.wikidata.org/entity/Q2927809,武家,ぶけ
http://www.wikidata.org/entity/Q2985324,六法,ろっぽう
http://www.wikidata.org/entity/Q2990133,巻雲,けんうん
http://www.wikidata.org/entity/Q3012112,大丸,だいまる
http://www.wikidata.org/entity/Q3012148,内裏,だいり
http://www.wikidata.org/entity/Q3033351,関宿,せきやど
http://www.wikidata.org/entity/Q3062329,半片,はんぺら
http://www.wikidata.org/entity/Q3078145,庫裏,くり
http://www.wikidata.org/entity/Q3108361,四谷,よつや
http://www.wikidata.org/entity/Q3109675,五大,ごだい
http://www.wikidata.org/entity/Q3174863,月山,がっさん
http://www.wikidata.org/entity/Q3210549,卒業,そつぎょう
http://www.wikidata.org/entity/Q3232712,失禁,しっきん
http://www.wikidata.org/entity/Q3238359,中国,ちゅうごく
http://www.wikidata.org/entity/Q3331518,税関,ぜいかん
http://www.wikidata.org/entity/Q3443060,平民,へいみん
http://www.wikidata.org/entity/Q3482406,士族,しぞく
http://www.wikidata.org/entity/Q3493002,家族,かぞく
http://www.wikidata.org/entity/Q3551775,大学,だいがく
http://www.wikidata.org/entity/Q3577055,神代,かみしろ
http://www.wikidata.org/entity/Q3849291,西洋,せいよう
http://www.wikidata.org/entity/Q3868579,音楽,おんがく
http://www.wikidata.org/entity/Q4260329,照英,しょうえい
http://www.wikidata.org/entity/Q4387674,船名,せんめい
http://www.wikidata.org/entity/Q4536535,飯場,はんば
http://www.wikidata.org/entity/Q4655957,学校,がっこう
http://www.wikidata.org/entity/Q4697978,空軍,くうぐん
http://www.wikidata.org/entity/Q5118979,丁半,ちょうはん
http://www.wikidata.org/entity/Q5297235,衛視,えいし
http://www.wikidata.org/entity/Q5360758,貧乳,ひんにゅう
http://www.wikidata.org/entity/Q5368391,天平,てんぴょう
http://www.wikidata.org/entity/Q5376799,黒幕,くろまく
http://www.wikidata.org/entity/Q5418714,音楽,おんがく
http://www.wikidata.org/entity/Q5443442,風神,ふうじん
http://www.wikidata.org/entity/Q5545472,少将,しょうしょう
http://www.wikidata.org/entity/Q6451223,大将,たいしょう
http://www.wikidata.org/entity/Q6498477,性欲,せいよく
http://www.wikidata.org/entity/Q6544390,中将,ちゅうじょう
http://www.wikidata.org/entity/Q6725109,卒業,そつぎょう
http://www.wikidata.org/entity/Q7098622,野党,やとう
http://www.wikidata.org/entity/Q7105403,麦飯,むぎめし
http://www.wikidata.org/entity/Q7239652,予言,よげん
http://www.wikidata.org/entity/Q7305273,紅白,こうはく
http://www.wikidata.org/entity/Q7358264,黒豆,くろまめ
http://www.wikidata.org/entity/Q7407216,公主,こうしゅ
http://www.wikidata.org/entity/Q7452156,女装,じょそう
http://www.wikidata.org/entity/Q7473516,東京,とうきょう
http://www.wikidata.org/entity/Q7631372,家族,かぞく
http://www.wikidata.org/entity/Q7717536,小説,しょうせつ
http://www.wikidata.org/entity/Q7739591,小説,しょうせつ
http://www.wikidata.org/entity/Q7813796,東京,とうきょう
http://www.wikidata.org/entity/Q7885152,軍服,ぐんぷく
http://www.wikidata.org/entity/Q7995109,白夜,びゃくや
http://www.wikidata.org/entity/Q8193822,調教,ちょうきょう
http://www.wikidata.org/entity/Q8255186,文明,ぶんめい
http://www.wikidata.org/entity/Q10343838,東国,とうこく
http://www.wikidata.org/entity/Q10757947,大関,おおぜき
http://www.wikidata.org/entity/Q10875159,中宮,ちゅうぐう
http://www.wikidata.org/entity/Q10933771,大化,たいか
http://www.wikidata.org/entity/Q10934228,大名,だいみょう
http://www.wikidata.org/entity/Q10939700,天明,てんめい
http://www.wikidata.org/entity/Q10942783,女王,じょおう
http://www.wikidata.org/entity/Q10976676,生口,いくち
http://www.wikidata.org/entity/Q11352522,一宮,いちのみや
http://www.wikidata.org/entity/Q11353686,七草,ななくさ
http://www.wikidata.org/entity/Q11363094,中原,なかはら
http://www.wikidata.org/entity/Q11368763,主文,しゅぶん
http://www.wikidata.org/entity/Q11376039,人時,にんとき
http://www.wikidata.org/entity/Q11376194,人間,にんげん
http://www.wikidata.org/entity/Q11387055,借王,しゃくおう
http://www.wikidata.org/entity/Q11387740,優馬,ゆうま
http://www.wikidata.org/entity/Q11391830,八雲,やくも
http://www.wikidata.org/entity/Q11396471,初島,はつしま
http://www.wikidata.org/entity/Q11399803,助六,すけろく
http://www.wikidata.org/entity/Q11399979,勇者,ゆうしゃ
http://www.wikidata.org/entity/Q11410703,受領,じゅりょう
http://www.wikidata.org/entity/Q11420237,因島,いんしま
http://www.wikidata.org/entity/Q11435325,大広,だいこう
http://www.wikidata.org/entity/Q11436677,大正,たいしょう
http://www.wikidata.org/entity/Q11439874,大関,おおぜき
http://www.wikidata.org/entity/Q11452153,宙美,ゆみ
http://www.wikidata.org/entity/Q11490830,志保,しほ
http://www.wikidata.org/entity/Q11492286,恩給,おんきゅう
http://www.wikidata.org/entity/Q11493441,愛人,あいじん
http://www.wikidata.org/entity/Q11495511,成河,せいかわ
http://www.wikidata.org/entity/Q11504773,日世,にちよ
http://www.wikidata.org/entity/Q11510768,日食,にっしょく
http://www.wikidata.org/entity/Q11513207,星雲,せいうん
http://www.wikidata.org/entity/Q11535652,栄喜,えいき
http://www.wikidata.org/entity/Q11535679,栄村,さかえむら
http://www.wikidata.org/entity/Q11535708,栄町,さかえまち
http://www.wikidata.org/entity/Q11535712,栄町,さかえまち
http://www.wikidata.org/entity/Q11535714,栄町,さかえまち
http://www.wikidata.org/entity/Q11538196,桜花,おうか
http://www.wikidata.org/entity/Q11538197,桜花,おうか
http://www.wikidata.org/entity/Q11540444,森類,もりるい
http://www.wikidata.org/entity/Q11541386,業種,ぎょうしゅ
http://www.wikidata.org/entity/Q11549107,水芸,みずげい
http://www.wikidata.org/entity/Q11554820,泉市,いずみし
http://www.wikidata.org/entity/Q11579471,白団,しろだん
http://www.wikidata.org/entity/Q11579535,白山,はくさん
http://www.wikidata.org/entity/Q11587610,破産,はさん
http://www.wikidata.org/entity/Q11598070,立直,りーち
http://www.wikidata.org/entity/Q11606421,経済,けいざい
http://www.wikidata.org/entity/Q11607812,緑屋,みどりや
http://www.wikidata.org/entity/Q11613508,舎人,とねり
http://www.wikidata.org/entity/Q11626055,行幸,ぎょうこう
http://www.wikidata.org/entity/Q11633157,豆炭,まめたん
http://www.wikidata.org/entity/Q11640353,遊女,ゆうじょ
http://www.wikidata.org/entity/Q11644366,酒税,しゅぜい
http://www.wikidata.org/entity/Q11650032,銀次,ぎんじ
http://www.wikidata.org/entity/Q11652977,長府,ちょうふ
http://www.wikidata.org/entity/Q11654943,門付,かどづけ
http://www.wikidata.org/entity/Q11656173,関羽,かんう
http://www.wikidata.org/entity/Q11662690,青線,あおせん
http://www.wikidata.org/entity/Q11665569,風花,かざばな
http://www.wikidata.org/entity/Q11665779,飛梅,とびうめ
http://www.wikidata.org/entity/Q11671735,高氏,たかうじ
http://www.wikidata.org/entity/Q12599541,氷点,ひょうてん
http://www.wikidata.org/entity/Q13417196,大和,やまと
http://www.wikidata.org/entity/Q13738509,花火,はなび
http://www.wikidata.org/entity/Q15897098,関内,せきうち
http://www.wikidata.org/entity/Q15900899,時報,じほう
http://www.wikidata.org/entity/Q15980704,仲人,なこうど
http://www.wikidata.org/entity/Q16151491,首相,しゅしょう
http://www.wikidata.org/entity/Q16170747,青春,せいしゅん
http://www.wikidata.org/entity/Q16170775,青春,せいしゅん
http://www.wikidata.org/entity/Q16280577,細雪,ささめゆき
http://www.wikidata.org/entity/Q16321435,公害,こうがい
http://www.wikidata.org/entity/Q16556730,屋台,やたい
http://www.wikidata.org/entity/Q16961964,人間,にんげん
http://www.wikidata.org/entity/Q17157514,国家,こっか
http://www.wikidata.org/entity/Q17176172,栄村,さかえむら
http://www.wikidata.org/entity/Q17193732,石見,いわみ
http://www.wikidata.org/entity/Q17210282,教場,きょうじょう
http://www.wikidata.org/entity/Q17216776,志朗,しろう
http://www.wikidata.org/entity/Q17221670,絶唱,ぜっしょう
http://www.wikidata.org/entity/Q17224563,栄町,さかえまち
http://www.wikidata.org/entity/Q17229733,俳句,はいく
http://www.wikidata.org/entity/Q17326717,軍服,ぐんぷく
http://www.wikidata.org/entity/Q17350008,志朗,しろう
http://www.wikidata.org/entity/Q17686833,宇宙,うちゅう
http://www.wikidata.org/entity/Q17990478,銀河,ぎんが
http://www.wikidata.org/entity/Q17991728,栄町,さかえまち
http://www.wikidata.org/entity/Q17996121,台場,だいば
http://www.wikidata.org/entity/Q18336659,大関,おおぜき
http://www.wikidata.org/entity/Q18459199,和解,わかい
http://www.wikidata.org/entity/Q18545846,世界,せかい
http://www.wikidata.org/entity/Q18663901,戦死,せんし
http://www.wikidata.org/entity/Q18762989,時雨,しぐれ
http://www.wikidata.org/entity/Q19827042,弓矢,ゆみや
http://www.wikidata.org/entity/Q20040678,女性,じょせい
http://www.wikidata.org/entity/Q21015423,絶歌,ぜつうた
http://www.wikidata.org/entity/Q21435795,警部,けいぶ
http://www.wikidata.org/entity/Q22129391,灯台,とうだい
http://www.wikidata.org/entity/Q23997588,年寄,としより
http://www.wikidata.org/entity/Q23998221,下町,したまち
http://www.wikidata.org/entity/Q24090435,平野,へいや
http://www.wikidata.org/entity/Q24090491,馬場,ばば
http://www.wikidata.org/entity/Q24875757,銀座,ぎんざ
http://www.wikidata.org/entity/Q26000387,上野,うえの
http://www.wikidata.org/entity/Q26001295,上野,うえの
http://www.wikidata.org/entity/Q26216279,鳥居,とりい
http://www.wikidata.org/entity/Q26229955,山城,やましろ
http://www.wikidata.org/entity/Q26229958,山城,やましろ
http://www.wikidata.org/entity/Q26231316,大和,やまと
http://www.wikidata.org/entity/Q26439211,中道,ちゅうどう
http://www.wikidata.org/entity/Q27150903,愛来,あき
http://www.wikidata.org/entity/Q27237745,光永,みつなが
http://www.wikidata.org/entity/Q27238273,三宮,さんのみや
http://www.wikidata.org/entity/Q27242715,一宮,いちのみや
http://www.wikidata.org/entity/Q27242851,築地,つきじ
http://www.wikidata.org/entity/Q27263719,神宮,じんぐう
http://www.wikidata.org/entity/Q27306534,神代,かみしろ
http://www.wikidata.org/entity/Q27306549,神代,かみしろ
http://www.wikidata.org/entity/Q27306659,神代,かみしろ
http://www.wikidata.org/entity/Q28693136,飛鳥,あすか
http://www.wikidata.org/entity/Q28754498,丁目,ちょうめ
http://www.wikidata.org/entity/Q30922736,念力,ねんりき
http://www.wikidata.org/entity/Q30925978,天才,てんさい
http://www.wikidata.org/entity/Q38277347,桜島,さくらしま
http://www.wikidata.org/entity/Q38278404,健人,たけと
http://www.wikidata.org/entity/Q38746995,産女,さんおんな
http://www.wikidata.org/entity/Q40161171,赤羽,あかばね
http://www.wikidata.org/entity/Q42314818,美術,びじゅつ
http://www.wikidata.org/entity/Q43395125,官報,かんぽう
http://www.wikidata.org/entity/Q45067874,悪党,あくとう
http://www.wikidata.org/entity/Q45181060,七夕,たなばた
http://www.wikidata.org/entity/Q47092424,六道,りくどう
http://www.wikidata.org/entity/Q47092474,八雲,やくも
http://www.wikidata.org/entity/Q48762343,新宿,しんじゅく
http://www.wikidata.org/entity/Q49657550,松島,まつしま
http://www.wikidata.org/entity/Q49657552,松島,まつしま
http://www.wikidata.org/entity/Q49657576,松島,まつしま
http://www.wikidata.org/entity/Q49657592,松島,まつしま
http://www.wikidata.org/entity/Q51587791,水神,すいじん
http://www.wikidata.org/entity/Q55644033,初雪,はつゆき
http://www.wikidata.org/entity/Q56346640,人形,にんぎょう
http://www.wikidata.org/entity/Q58185189,気候,きこう
http://www.wikidata.org/entity/Q65118634,地図,ちず
http://www.wikidata.org/entity/Q65271570,果実,かじつ
http://www.wikidata.org/entity/Q65272691,熟女,じゅくじょ
http://www.wikidata.org/entity/Q67184271,気候,きこう
http://www.wikidata.org/entity/Q69634220,名字,みょうじ
http://www.wikidata.org/entity/Q76211770,中宮,ちゅうぐう
http://www.wikidata.org/entity/Q76283887,星波,ほしなみ
http://www.wikidata.org/entity/Q77810802,夏子,なつこ
http://www.wikidata.org/entity/Q83207908,葉一,はいち
http://www.wikidata.org/entity/Q83493482,感謝,かんしゃ
http://www.wikidata.org/entity/Q85903106,下町,したまち
http://www.wikidata.org/entity/Q86725332,時効,じこう
http://www.wikidata.org/entity/Q86728440,栄町,さかえまち
http://www.wikidata.org/entity/Q86737596,思想,しそう
http://www.wikidata.org/entity/Q86737759,金玉,きんぎょく
http://www.wikidata.org/entity/Q90032928,八雲,やくも
http://www.wikidata.org/entity/Q90034098,新島,にいじま
http://www.wikidata.org/entity/Q90034219,馬場,ばば
http://www.wikidata.org/entity/Q90034373,立山,たてやま
http://www.wikidata.org/entity/Q96236329,百選,ひゃくせん
http://www.wikidata.org/entity/Q97186847,風神,ふうじん
http://www.wikidata.org/entity/Q97311097,宝石,ほうせき
http://www.wikidata.org/entity/Q99568434,栄町,さかえまち
http://www.wikidata.org/entity/Q100323197,気候,きこう
http://www.wikidata.org/entity/Q105593523,初花,はつはな
http://www.wikidata.org/entity/Q106237661,灯台,とうだい
http://www.wikidata.org/entity/Q107214515,武豊,たけとよ
http://www.wikidata.org/entity/Q107596245,家族,かぞく
http://www.wikidata.org/entity/Q107631602,真理,しんり
http://www.wikidata.org/entity/Q108063365,気候,きこう
http://www.wikidata.org/entity/Q108608368,王仁,わに
http://www.wikidata.org/entity/Q108757185,地球,ちきゅう
http://www.wikidata.org/entity/Q108778673,三宝,さんぽう
http://www.wikidata.org/entity/Q108778842,割礼,かつれい
http://www.wikidata.org/entity/Q109788700,三体,さんたい
http://www.wikidata.org/entity/Q110543460,茶屋,ちゃや
http://www.wikidata.org/entity/Q110767672,宝島,たからしま
http://www.wikidata.org/entity/Q111100041,少女,しょうじょ
http://www.wikidata.org/entity/Q111103886,少女,しょうじょ
http://www.wikidata.org/entity/Q111103910,少女,しょうじょ
http://www.wikidata.org/entity/Q111525620,喜劇,きげき
http://www.wikidata.org/entity/Q111,火星,かせい
http://www.wikidata.org/entity/Q198,戦争,せんそう
http://www.wikidata.org/entity/Q308,水星,すいせい
http://www.wikidata.org/entity/Q446,車輪,しゃりん
http://www.wikidata.org/entity/Q578,世紀,せいき
http://www.wikidata.org/entity/Q2111,光速,こうそく
http://www.wikidata.org/entity/Q2409,塩酸,えんさん
http://www.wikidata.org/entity/Q5314,岩塩,がんえん
http://www.wikidata.org/entity/Q7860,自然,しぜん
http://www.wikidata.org/entity/Q7946,鉱物,こうぶつ
http://www.wikidata.org/entity/Q8063,岩石,がんせき
http://www.wikidata.org/entity/Q8188,音節,おんせつ
http://www.wikidata.org/entity/Q8242,文学,ぶんがく
http://www.wikidata.org/entity/Q8473,軍隊,ぐんたい
http://www.wikidata.org/entity/Q10294,貧困,ひんこん
http://www.wikidata.org/entity/Q10816,性具,せいぐ
http://www.wikidata.org/entity/Q11023,工学,こうがく
http://www.wikidata.org/entity/Q11190,医学,いがく
http://www.wikidata.org/entity/Q11352,角度,かくど
http://www.wikidata.org/entity/Q11500,面積,めんせき
http://www.wikidata.org/entity/Q12321,回文,かいぶん
http://www.wikidata.org/entity/Q17736,公理,こうり
http://www.wikidata.org/entity/Q19546,教皇,きょうこう
http://www.wikidata.org/entity/Q26388,月相,がつそう
http://www.wikidata.org/entity/Q27330,神風,かみかぜ
http://www.wikidata.org/entity/Q34763,半島,はんしま
http://www.wikidata.org/entity/Q37172,波動,はどう
http://www.wikidata.org/entity/Q37654,市場,しじょう
http://www.wikidata.org/entity/Q38035,子音,しいん
http://www.wikidata.org/entity/Q39631,医師,いし
http://www.wikidata.org/entity/Q40231,選挙,せんきょ
http://www.wikidata.org/entity/Q40276,乗法,じょうほう
http://www.wikidata.org/entity/Q42519,灰色,はいいろ
http://www.wikidata.org/entity/Q51621,列聖,れっせい
http://www.wikidata.org/entity/Q53685,太極,たいきょく
http://www.wikidata.org/entity/Q74560,精子,せいし
http://www.wikidata.org/entity/Q80930,悲劇,ひげき
http://www.wikidata.org/entity/Q81809,気圧,きあつ
http://www.wikidata.org/entity/Q82642,血圧,けつあつ
http://www.wikidata.org/entity/Q82799,名前,なまえ
http://www.wikidata.org/entity/Q92237,新京,しんきょう
http://www.wikidata.org/entity/Q102798,鉱石,こうせき
http://www.wikidata.org/entity/Q104334,炭酸,たんさん
http://www.wikidata.org/entity/Q108239,教授,きょうじゅ
http://www.wikidata.org/entity/Q112099,島国,しまくに
http://www.wikidata.org/entity/Q118964,秋水,しゅうすい
http://www.wikidata.org/entity/Q120976,階乗,かいじょう
http://www.wikidata.org/entity/Q121569,磁石,じしゃく
http://www.wikidata.org/entity/Q125191,写真,しゃしん
http://www.wikidata.org/entity/Q126793,小売,こうり
http://www.wikidata.org/entity/Q129558,海流,かいりゅう
http://www.wikidata.org/entity/Q129620,卒業,そつぎょう
http://www.wikidata.org/entity/Q131136,流星,りゅうせい
http://www.wikidata.org/entity/Q131572,難民,なんみん
http://www.wikidata.org/entity/Q131714,元型,げんけい
http://www.wikidata.org/entity/Q133327,時空,じくう
http://www.wikidata.org/entity/Q135890,箱根,はこね
http://www.wikidata.org/entity/Q147007,残心,ざんしん
http://www.wikidata.org/entity/Q149086,殺人,さつじん
http://www.wikidata.org/entity/Q152024,麦芽,ばくが
http://www.wikidata.org/entity/Q152951,中将,ちゅうじょう
http://www.wikidata.org/entity/Q153038,四国,しこく
http://www.wikidata.org/entity/Q154874,黄熱,おうねつ
http://www.wikidata.org/entity/Q160091,平野,へいや
http://www.wikidata.org/entity/Q170439,和音,わおん
http://www.wikidata.org/entity/Q173056,織機,しょっき
http://www.wikidata.org/entity/Q177998,寒天,かんてん
http://www.wikidata.org/entity/Q179651,音階,おんかい
http://www.wikidata.org/entity/Q185030,天才,てんさい
http://www.wikidata.org/entity/Q185145,列強,れっきょう
http://www.wikidata.org/entity/Q185553,位相,いそう
http://www.wikidata.org/entity/Q185638,巻雲,けんうん
http://www.wikidata.org/entity/Q188641,乳首,ちくび
http://www.wikidata.org/entity/Q207104,聖体,せいたい
http://www.wikidata.org/entity/Q210815,憲兵,けんぺい
http://www.wikidata.org/entity/Q221044,物語,ものがたり
http://www.wikidata.org/entity/Q233170,太陽,たいよう
http://www.wikidata.org/entity/Q235113,天使,てんし
http://www.wikidata.org/entity/Q238306,白茶,しらちゃ
http://www.wikidata.org/entity/Q243253,体育,たいいく
http://www.wikidata.org/entity/Q250423,石灰,せっかい
http://www.wikidata.org/entity/Q250816,歴史,れきし
http://www.wikidata.org/entity/Q256408,元号,げんごう
http://www.wikidata.org/entity/Q257868,社会,しゃかい
http://www.wikidata.org/entity/Q258331,短歌,たんか
http://www.wikidata.org/entity/Q258577,山城,やましろ
http://www.wikidata.org/entity/Q278331,外地,がいち
http://www.wikidata.org/entity/Q283172,少年,しょうねん
http://www.wikidata.org/entity/Q327651,入浴,にゅうよく
http://www.wikidata.org/entity/Q379755,編曲,へんきょく
http://www.wikidata.org/entity/Q380532,弁当,べんとう
http://www.wikidata.org/entity/Q380598,孫策,そんさく
http://www.wikidata.org/entity/Q391456,銀河,ぎんが
http://www.wikidata.org/entity/Q394863,歴史,れきし
http://www.wikidata.org/entity/Q401540,数学,すうがく
http://www.wikidata.org/entity/Q418605,武蔵,むさし
http://www.wikidata.org/entity/Q437818,標高,ひょうこう
http://www.wikidata.org/entity/Q458342,国王,こくおう
http://www.wikidata.org/entity/Q460197,郷士,ごうし
http://www.wikidata.org/entity/Q465108,詩経,しきょう
http://www.wikidata.org/entity/Q465299,文化,ぶんか
http://www.wikidata.org/entity/Q484083,緑茶,りょくちゃ
http://www.wikidata.org/entity/Q486008,美人,びじん
http://www.wikidata.org/entity/Q510847,初午,はつうま
http://www.wikidata.org/entity/Q524526,尺八,しゃくはち
http://www.wikidata.org/entity/Q524586,顔良,がんりょう
http://www.wikidata.org/entity/Q543901,根付,ねつけ
http://www.wikidata.org/entity/Q548135,苦力,くーりー
http://www.wikidata.org/entity/Q582484,結節,けっせつ
http://www.wikidata.org/entity/Q596660,新界,しんかい
http://www.wikidata.org/entity/Q635990,桜花,おうか
http://www.wikidata.org/entity/Q643419,羊肉,ひつじにく
http://www.wikidata.org/entity/Q678928,先生,せんせい
http://www.wikidata.org/entity/Q696994,両班,やんばん
